image_id,split,sat_image_path,mask_path
354633,train,train/images/354633_sat.jpg,train/masks/354633_mask.png
354649,train,train/images/354649_sat.jpg,train/masks/354649_mask.png
354691,train,train/images/354691_sat.jpg,train/masks/354691_mask.png
354704,train,train/images/354704_sat.jpg,train/masks/354704_mask.png
354754,train,train/images/354754_sat.jpg,train/masks/354754_mask.png
354791,train,train/images/354791_sat.jpg,train/masks/354791_mask.png
354829,train,train/images/354829_sat.jpg,train/masks/354829_mask.png
354968,train,train/images/354968_sat.jpg,train/masks/354968_mask.png
355638,train,train/images/355638_sat.jpg,train/masks/355638_mask.png
356039,train,train/images/356039_sat.jpg,train/masks/356039_mask.png
356160,train,train/images/356160_sat.jpg,train/masks/356160_mask.png
356431,train,train/images/356431_sat.jpg,train/masks/356431_mask.png
356917,train,train/images/356917_sat.jpg,train/masks/356917_mask.png
357219,train,train/images/357219_sat.jpg,train/masks/357219_mask.png
357288,train,train/images/357288_sat.jpg,train/masks/357288_mask.png
357302,train,train/images/357302_sat.jpg,train/masks/357302_mask.png
357382,train,train/images/357382_sat.jpg,train/masks/357382_mask.png
3573,train,train/images/3573_sat.jpg,train/masks/3573_mask.png
357420,train,train/images/357420_sat.jpg,train/masks/357420_mask.png
357428,train,train/images/357428_sat.jpg,train/masks/357428_mask.png
357720,train,train/images/357720_sat.jpg,train/masks/357720_mask.png
357722,train,train/images/357722_sat.jpg,train/masks/357722_mask.png
357846,train,train/images/357846_sat.jpg,train/masks/357846_mask.png
357961,train,train/images/357961_sat.jpg,train/masks/357961_mask.png
358017,train,train/images/358017_sat.jpg,train/masks/358017_mask.png
358082,train,train/images/358082_sat.jpg,train/masks/358082_mask.png
358122,train,train/images/358122_sat.jpg,train/masks/358122_mask.png
358199,train,train/images/358199_sat.jpg,train/masks/358199_mask.png
358453,train,train/images/358453_sat.jpg,train/masks/358453_mask.png
358518,train,train/images/358518_sat.jpg,train/masks/358518_mask.png
358554,train,train/images/358554_sat.jpg,train/masks/358554_mask.png
358588,train,train/images/358588_sat.jpg,train/masks/358588_mask.png
35892,train,train/images/35892_sat.jpg,train/masks/35892_mask.png
359049,train,train/images/359049_sat.jpg,train/masks/359049_mask.png
359166,train,train/images/359166_sat.jpg,train/masks/359166_mask.png
35917,train,train/images/35917_sat.jpg,train/masks/35917_mask.png
359304,train,train/images/359304_sat.jpg,train/masks/359304_mask.png
359472,train,train/images/359472_sat.jpg,train/masks/359472_mask.png
3594,train,train/images/3594_sat.jpg,train/masks/3594_mask.png
359514,train,train/images/359514_sat.jpg,train/masks/359514_mask.png
359554,train,train/images/359554_sat.jpg,train/masks/359554_mask.png
359621,train,train/images/359621_sat.jpg,train/masks/359621_mask.png
360003,train,train/images/360003_sat.jpg,train/masks/360003_mask.png
360096,train,train/images/360096_sat.jpg,train/masks/360096_mask.png
360221,train,train/images/360221_sat.jpg,train/masks/360221_mask.png
360298,train,train/images/360298_sat.jpg,train/masks/360298_mask.png
3602,train,train/images/3602_sat.jpg,train/masks/3602_mask.png
360368,train,train/images/360368_sat.jpg,train/masks/360368_mask.png
360450,train,train/images/360450_sat.jpg,train/masks/360450_mask.png
36057,train,train/images/36057_sat.jpg,train/masks/36057_mask.png
360580,train,train/images/360580_sat.jpg,train/masks/360580_mask.png
360726,train,train/images/360726_sat.jpg,train/masks/360726_mask.png
36082,train,train/images/36082_sat.jpg,train/masks/36082_mask.png
360847,train,train/images/360847_sat.jpg,train/masks/360847_mask.png
361007,train,train/images/361007_sat.jpg,train/masks/361007_mask.png
361076,train,train/images/361076_sat.jpg,train/masks/361076_mask.png
361334,train,train/images/361334_sat.jpg,train/masks/361334_mask.png
361504,train,train/images/361504_sat.jpg,train/masks/361504_mask.png
361860,train,train/images/361860_sat.jpg,train/masks/361860_mask.png
361962,train,train/images/361962_sat.jpg,train/masks/361962_mask.png
362004,train,train/images/362004_sat.jpg,train/masks/362004_mask.png
362138,train,train/images/362138_sat.jpg,train/masks/362138_mask.png
362228,train,train/images/362228_sat.jpg,train/masks/362228_mask.png
362406,train,train/images/362406_sat.jpg,train/masks/362406_mask.png
36243,train,train/images/36243_sat.jpg,train/masks/36243_mask.png
362460,train,train/images/362460_sat.jpg,train/masks/362460_mask.png
362967,train,train/images/362967_sat.jpg,train/masks/362967_mask.png
363054,train,train/images/363054_sat.jpg,train/masks/363054_mask.png
363067,train,train/images/363067_sat.jpg,train/masks/363067_mask.png
363269,train,train/images/363269_sat.jpg,train/masks/363269_mask.png
363388,train,train/images/363388_sat.jpg,train/masks/363388_mask.png
363400,train,train/images/363400_sat.jpg,train/masks/363400_mask.png
363434,train,train/images/363434_sat.jpg,train/masks/363434_mask.png
363544,train,train/images/363544_sat.jpg,train/masks/363544_mask.png
363960,train,train/images/363960_sat.jpg,train/masks/363960_mask.png
364140,train,train/images/364140_sat.jpg,train/masks/364140_mask.png
364184,train,train/images/364184_sat.jpg,train/masks/364184_mask.png
364453,train,train/images/364453_sat.jpg,train/masks/364453_mask.png
364680,train,train/images/364680_sat.jpg,train/masks/364680_mask.png
364744,train,train/images/364744_sat.jpg,train/masks/364744_mask.png
364982,train,train/images/364982_sat.jpg,train/masks/364982_mask.png
365028,train,train/images/365028_sat.jpg,train/masks/365028_mask.png
365134,train,train/images/365134_sat.jpg,train/masks/365134_mask.png
365590,train,train/images/365590_sat.jpg,train/masks/365590_mask.png
365725,train,train/images/365725_sat.jpg,train/masks/365725_mask.png
365973,train,train/images/365973_sat.jpg,train/masks/365973_mask.png
366050,train,train/images/366050_sat.jpg,train/masks/366050_mask.png
366059,train,train/images/366059_sat.jpg,train/masks/366059_mask.png
366084,train,train/images/366084_sat.jpg,train/masks/366084_mask.png
366103,train,train/images/366103_sat.jpg,train/masks/366103_mask.png
36626,train,train/images/36626_sat.jpg,train/masks/36626_mask.png
366458,train,train/images/366458_sat.jpg,train/masks/366458_mask.png
36646,train,train/images/36646_sat.jpg,train/masks/36646_mask.png
366622,train,train/images/366622_sat.jpg,train/masks/366622_mask.png
366702,train,train/images/366702_sat.jpg,train/masks/366702_mask.png
36684,train,train/images/36684_sat.jpg,train/masks/36684_mask.png
367166,train,train/images/367166_sat.jpg,train/masks/367166_mask.png
367206,train,train/images/367206_sat.jpg,train/masks/367206_mask.png
367269,train,train/images/367269_sat.jpg,train/masks/367269_mask.png
367276,train,train/images/367276_sat.jpg,train/masks/367276_mask.png
367358,train,train/images/367358_sat.jpg,train/masks/367358_mask.png
367384,train,train/images/367384_sat.jpg,train/masks/367384_mask.png
367457,train,train/images/367457_sat.jpg,train/masks/367457_mask.png
367591,train,train/images/367591_sat.jpg,train/masks/367591_mask.png
367933,train,train/images/367933_sat.jpg,train/masks/367933_mask.png
368124,train,train/images/368124_sat.jpg,train/masks/368124_mask.png
368442,train,train/images/368442_sat.jpg,train/masks/368442_mask.png
368807,train,train/images/368807_sat.jpg,train/masks/368807_mask.png
368952,train,train/images/368952_sat.jpg,train/masks/368952_mask.png
36900,train,train/images/36900_sat.jpg,train/masks/36900_mask.png
369061,train,train/images/369061_sat.jpg,train/masks/369061_mask.png
369352,train,train/images/369352_sat.jpg,train/masks/369352_mask.png
369432,train,train/images/369432_sat.jpg,train/masks/369432_mask.png
369605,train,train/images/369605_sat.jpg,train/masks/369605_mask.png
369819,train,train/images/369819_sat.jpg,train/masks/369819_mask.png
36988,train,train/images/36988_sat.jpg,train/masks/36988_mask.png
369916,train,train/images/369916_sat.jpg,train/masks/369916_mask.png
370251,train,train/images/370251_sat.jpg,train/masks/370251_mask.png
370328,train,train/images/370328_sat.jpg,train/masks/370328_mask.png
370418,train,train/images/370418_sat.jpg,train/masks/370418_mask.png
370520,train,train/images/370520_sat.jpg,train/masks/370520_mask.png
370547,train,train/images/370547_sat.jpg,train/masks/370547_mask.png
370642,train,train/images/370642_sat.jpg,train/masks/370642_mask.png
370972,train,train/images/370972_sat.jpg,train/masks/370972_mask.png
371242,train,train/images/371242_sat.jpg,train/masks/371242_mask.png
371353,train,train/images/371353_sat.jpg,train/masks/371353_mask.png
371502,train,train/images/371502_sat.jpg,train/masks/371502_mask.png
371829,train,train/images/371829_sat.jpg,train/masks/371829_mask.png
372063,train,train/images/372063_sat.jpg,train/masks/372063_mask.png
372169,train,train/images/372169_sat.jpg,train/masks/372169_mask.png
372171,train,train/images/372171_sat.jpg,train/masks/372171_mask.png
372422,train,train/images/372422_sat.jpg,train/masks/372422_mask.png
372482,train,train/images/372482_sat.jpg,train/masks/372482_mask.png
372496,train,train/images/372496_sat.jpg,train/masks/372496_mask.png
372555,train,train/images/372555_sat.jpg,train/masks/372555_mask.png
372803,train,train/images/372803_sat.jpg,train/masks/372803_mask.png
373103,train,train/images/373103_sat.jpg,train/masks/373103_mask.png
373268,train,train/images/373268_sat.jpg,train/masks/373268_mask.png
373548,train,train/images/373548_sat.jpg,train/masks/373548_mask.png
373567,train,train/images/373567_sat.jpg,train/masks/373567_mask.png
373608,train,train/images/373608_sat.jpg,train/masks/373608_mask.png
373615,train,train/images/373615_sat.jpg,train/masks/373615_mask.png
373623,train,train/images/373623_sat.jpg,train/masks/373623_mask.png
373640,train,train/images/373640_sat.jpg,train/masks/373640_mask.png
37370,train,train/images/37370_sat.jpg,train/masks/37370_mask.png
373943,train,train/images/373943_sat.jpg,train/masks/373943_mask.png
374028,train,train/images/374028_sat.jpg,train/masks/374028_mask.png
37426,train,train/images/37426_sat.jpg,train/masks/37426_mask.png
374296,train,train/images/374296_sat.jpg,train/masks/374296_mask.png
374374,train,train/images/374374_sat.jpg,train/masks/374374_mask.png
374383,train,train/images/374383_sat.jpg,train/masks/374383_mask.png
374575,train,train/images/374575_sat.jpg,train/masks/374575_mask.png
374583,train,train/images/374583_sat.jpg,train/masks/374583_mask.png
37493,train,train/images/37493_sat.jpg,train/masks/37493_mask.png
375229,train,train/images/375229_sat.jpg,train/masks/375229_mask.png
375428,train,train/images/375428_sat.jpg,train/masks/375428_mask.png
375461,train,train/images/375461_sat.jpg,train/masks/375461_mask.png
375508,train,train/images/375508_sat.jpg,train/masks/375508_mask.png
375532,train,train/images/375532_sat.jpg,train/masks/375532_mask.png
375732,train,train/images/375732_sat.jpg,train/masks/375732_mask.png
375799,train,train/images/375799_sat.jpg,train/masks/375799_mask.png
375903,train,train/images/375903_sat.jpg,train/masks/375903_mask.png
375965,train,train/images/375965_sat.jpg,train/masks/375965_mask.png
376178,train,train/images/376178_sat.jpg,train/masks/376178_mask.png
376233,train,train/images/376233_sat.jpg,train/masks/376233_mask.png
376257,train,train/images/376257_sat.jpg,train/masks/376257_mask.png
376720,train,train/images/376720_sat.jpg,train/masks/376720_mask.png
377472,train,train/images/377472_sat.jpg,train/masks/377472_mask.png
377740,train,train/images/377740_sat.jpg,train/masks/377740_mask.png
377745,train,train/images/377745_sat.jpg,train/masks/377745_mask.png
378019,train,train/images/378019_sat.jpg,train/masks/378019_mask.png
378071,train,train/images/378071_sat.jpg,train/masks/378071_mask.png
378114,train,train/images/378114_sat.jpg,train/masks/378114_mask.png
378149,train,train/images/378149_sat.jpg,train/masks/378149_mask.png
378296,train,train/images/378296_sat.jpg,train/masks/378296_mask.png
378334,train,train/images/378334_sat.jpg,train/masks/378334_mask.png
378347,train,train/images/378347_sat.jpg,train/masks/378347_mask.png
378778,train,train/images/378778_sat.jpg,train/masks/378778_mask.png
379003,train,train/images/379003_sat.jpg,train/masks/379003_mask.png
379021,train,train/images/379021_sat.jpg,train/masks/379021_mask.png
379173,train,train/images/379173_sat.jpg,train/masks/379173_mask.png
379221,train,train/images/379221_sat.jpg,train/masks/379221_mask.png
379226,train,train/images/379226_sat.jpg,train/masks/379226_mask.png
37924,train,train/images/37924_sat.jpg,train/masks/37924_mask.png
379294,train,train/images/379294_sat.jpg,train/masks/379294_mask.png
379373,train,train/images/379373_sat.jpg,train/masks/379373_mask.png
379548,train,train/images/379548_sat.jpg,train/masks/379548_mask.png
379698,train,train/images/379698_sat.jpg,train/masks/379698_mask.png
37982,train,train/images/37982_sat.jpg,train/masks/37982_mask.png
379877,train,train/images/379877_sat.jpg,train/masks/379877_mask.png
380184,train,train/images/380184_sat.jpg,train/masks/380184_mask.png
380270,train,train/images/380270_sat.jpg,train/masks/380270_mask.png
380317,train,train/images/380317_sat.jpg,train/masks/380317_mask.png
380471,train,train/images/380471_sat.jpg,train/masks/380471_mask.png
38072,train,train/images/38072_sat.jpg,train/masks/38072_mask.png
38093,train,train/images/38093_sat.jpg,train/masks/38093_mask.png
381074,train,train/images/381074_sat.jpg,train/masks/381074_mask.png
38122,train,train/images/38122_sat.jpg,train/masks/38122_mask.png
38128,train,train/images/38128_sat.jpg,train/masks/38128_mask.png
38144,train,train/images/38144_sat.jpg,train/masks/38144_mask.png
381461,train,train/images/381461_sat.jpg,train/masks/381461_mask.png
381525,train,train/images/381525_sat.jpg,train/masks/381525_mask.png
381744,train,train/images/381744_sat.jpg,train/masks/381744_mask.png
381926,train,train/images/381926_sat.jpg,train/masks/381926_mask.png
382065,train,train/images/382065_sat.jpg,train/masks/382065_mask.png
382329,train,train/images/382329_sat.jpg,train/masks/382329_mask.png
382842,train,train/images/382842_sat.jpg,train/masks/382842_mask.png
383210,train,train/images/383210_sat.jpg,train/masks/383210_mask.png
383456,train,train/images/383456_sat.jpg,train/masks/383456_mask.png
38353,train,train/images/38353_sat.jpg,train/masks/38353_mask.png
384296,train,train/images/384296_sat.jpg,train/masks/384296_mask.png
384422,train,train/images/384422_sat.jpg,train/masks/384422_mask.png
384454,train,train/images/384454_sat.jpg,train/masks/384454_mask.png
384535,train,train/images/384535_sat.jpg,train/masks/384535_mask.png
384693,train,train/images/384693_sat.jpg,train/masks/384693_mask.png
384735,train,train/images/384735_sat.jpg,train/masks/384735_mask.png
384753,train,train/images/384753_sat.jpg,train/masks/384753_mask.png
38479,train,train/images/38479_sat.jpg,train/masks/38479_mask.png
384950,train,train/images/384950_sat.jpg,train/masks/384950_mask.png
385085,train,train/images/385085_sat.jpg,train/masks/385085_mask.png
385105,train,train/images/385105_sat.jpg,train/masks/385105_mask.png
385247,train,train/images/385247_sat.jpg,train/masks/385247_mask.png
385268,train,train/images/385268_sat.jpg,train/masks/385268_mask.png
385402,train,train/images/385402_sat.jpg,train/masks/385402_mask.png
385679,train,train/images/385679_sat.jpg,train/masks/385679_mask.png
385783,train,train/images/385783_sat.jpg,train/masks/385783_mask.png
385863,train,train/images/385863_sat.jpg,train/masks/385863_mask.png
385890,train,train/images/385890_sat.jpg,train/masks/385890_mask.png
385965,train,train/images/385965_sat.jpg,train/masks/385965_mask.png
38615,train,train/images/38615_sat.jpg,train/masks/38615_mask.png
386323,train,train/images/386323_sat.jpg,train/masks/386323_mask.png
386497,train,train/images/386497_sat.jpg,train/masks/386497_mask.png
386600,train,train/images/386600_sat.jpg,train/masks/386600_mask.png
386604,train,train/images/386604_sat.jpg,train/masks/386604_mask.png
387181,train,train/images/387181_sat.jpg,train/masks/387181_mask.png
387186,train,train/images/387186_sat.jpg,train/masks/387186_mask.png
387383,train,train/images/387383_sat.jpg,train/masks/387383_mask.png
387942,train,train/images/387942_sat.jpg,train/masks/387942_mask.png
388071,train,train/images/388071_sat.jpg,train/masks/388071_mask.png
388122,train,train/images/388122_sat.jpg,train/masks/388122_mask.png
388859,train,train/images/388859_sat.jpg,train/masks/388859_mask.png
388957,train,train/images/388957_sat.jpg,train/masks/388957_mask.png
388,train,train/images/388_sat.jpg,train/masks/388_mask.png
389263,train,train/images/389263_sat.jpg,train/masks/389263_mask.png
38954,train,train/images/38954_sat.jpg,train/masks/38954_mask.png
389552,train,train/images/389552_sat.jpg,train/masks/389552_mask.png
389555,train,train/images/389555_sat.jpg,train/masks/389555_mask.png
389656,train,train/images/389656_sat.jpg,train/masks/389656_mask.png
390011,train,train/images/390011_sat.jpg,train/masks/390011_mask.png
390180,train,train/images/390180_sat.jpg,train/masks/390180_mask.png
390365,train,train/images/390365_sat.jpg,train/masks/390365_mask.png
39045,train,train/images/39045_sat.jpg,train/masks/39045_mask.png
390727,train,train/images/390727_sat.jpg,train/masks/390727_mask.png
390893,train,train/images/390893_sat.jpg,train/masks/390893_mask.png
390928,train,train/images/390928_sat.jpg,train/masks/390928_mask.png
390952,train,train/images/390952_sat.jpg,train/masks/390952_mask.png
391190,train,train/images/391190_sat.jpg,train/masks/391190_mask.png
391293,train,train/images/391293_sat.jpg,train/masks/391293_mask.png
391538,train,train/images/391538_sat.jpg,train/masks/391538_mask.png
391660,train,train/images/391660_sat.jpg,train/masks/391660_mask.png
391736,train,train/images/391736_sat.jpg,train/masks/391736_mask.png
391989,train,train/images/391989_sat.jpg,train/masks/391989_mask.png
392105,train,train/images/392105_sat.jpg,train/masks/392105_mask.png
392225,train,train/images/392225_sat.jpg,train/masks/392225_mask.png
392230,train,train/images/392230_sat.jpg,train/masks/392230_mask.png
392268,train,train/images/392268_sat.jpg,train/masks/392268_mask.png
392410,train,train/images/392410_sat.jpg,train/masks/392410_mask.png
392609,train,train/images/392609_sat.jpg,train/masks/392609_mask.png
392686,train,train/images/392686_sat.jpg,train/masks/392686_mask.png
39277,train,train/images/39277_sat.jpg,train/masks/39277_mask.png
393063,train,train/images/393063_sat.jpg,train/masks/393063_mask.png
393111,train,train/images/393111_sat.jpg,train/masks/393111_mask.png
393127,train,train/images/393127_sat.jpg,train/masks/393127_mask.png
393166,train,train/images/393166_sat.jpg,train/masks/393166_mask.png
393252,train,train/images/393252_sat.jpg,train/masks/393252_mask.png
393469,train,train/images/393469_sat.jpg,train/masks/393469_mask.png
393590,train,train/images/393590_sat.jpg,train/masks/393590_mask.png
39367,train,train/images/39367_sat.jpg,train/masks/39367_mask.png
394008,train,train/images/394008_sat.jpg,train/masks/394008_mask.png
394020,train,train/images/394020_sat.jpg,train/masks/394020_mask.png
394074,train,train/images/394074_sat.jpg,train/masks/394074_mask.png
394093,train,train/images/394093_sat.jpg,train/masks/394093_mask.png
394175,train,train/images/394175_sat.jpg,train/masks/394175_mask.png
394310,train,train/images/394310_sat.jpg,train/masks/394310_mask.png
394496,train,train/images/394496_sat.jpg,train/masks/394496_mask.png
395029,train,train/images/395029_sat.jpg,train/masks/395029_mask.png
395265,train,train/images/395265_sat.jpg,train/masks/395265_mask.png
395487,train,train/images/395487_sat.jpg,train/masks/395487_mask.png
395611,train,train/images/395611_sat.jpg,train/masks/395611_mask.png
395621,train,train/images/395621_sat.jpg,train/masks/395621_mask.png
395879,train,train/images/395879_sat.jpg,train/masks/395879_mask.png
396252,train,train/images/396252_sat.jpg,train/masks/396252_mask.png
396274,train,train/images/396274_sat.jpg,train/masks/396274_mask.png
396352,train,train/images/396352_sat.jpg,train/masks/396352_mask.png
396744,train,train/images/396744_sat.jpg,train/masks/396744_mask.png
396836,train,train/images/396836_sat.jpg,train/masks/396836_mask.png
39694,train,train/images/39694_sat.jpg,train/masks/39694_mask.png
397493,train,train/images/397493_sat.jpg,train/masks/397493_mask.png
397590,train,train/images/397590_sat.jpg,train/masks/397590_mask.png
397989,train,train/images/397989_sat.jpg,train/masks/397989_mask.png
398137,train,train/images/398137_sat.jpg,train/masks/398137_mask.png
398502,train,train/images/398502_sat.jpg,train/masks/398502_mask.png
398587,train,train/images/398587_sat.jpg,train/masks/398587_mask.png
398701,train,train/images/398701_sat.jpg,train/masks/398701_mask.png
39878,train,train/images/39878_sat.jpg,train/masks/39878_mask.png
398826,train,train/images/398826_sat.jpg,train/masks/398826_mask.png
39884,train,train/images/39884_sat.jpg,train/masks/39884_mask.png
398890,train,train/images/398890_sat.jpg,train/masks/398890_mask.png
399058,train,train/images/399058_sat.jpg,train/masks/399058_mask.png
399107,train,train/images/399107_sat.jpg,train/masks/399107_mask.png
399244,train,train/images/399244_sat.jpg,train/masks/399244_mask.png
399251,train,train/images/399251_sat.jpg,train/masks/399251_mask.png
399432,train,train/images/399432_sat.jpg,train/masks/399432_mask.png
39945,train,train/images/39945_sat.jpg,train/masks/39945_mask.png
399518,train,train/images/399518_sat.jpg,train/masks/399518_mask.png
399543,train,train/images/399543_sat.jpg,train/masks/399543_mask.png
399786,train,train/images/399786_sat.jpg,train/masks/399786_mask.png
400466,train,train/images/400466_sat.jpg,train/masks/400466_mask.png
400501,train,train/images/400501_sat.jpg,train/masks/400501_mask.png
400636,train,train/images/400636_sat.jpg,train/masks/400636_mask.png
400649,train,train/images/400649_sat.jpg,train/masks/400649_mask.png
400782,train,train/images/400782_sat.jpg,train/masks/400782_mask.png
400830,train,train/images/400830_sat.jpg,train/masks/400830_mask.png
400867,train,train/images/400867_sat.jpg,train/masks/400867_mask.png
400877,train,train/images/400877_sat.jpg,train/masks/400877_mask.png
401242,train,train/images/401242_sat.jpg,train/masks/401242_mask.png
401257,train,train/images/401257_sat.jpg,train/masks/401257_mask.png
401413,train,train/images/401413_sat.jpg,train/masks/401413_mask.png
401529,train,train/images/401529_sat.jpg,train/masks/401529_mask.png
401546,train,train/images/401546_sat.jpg,train/masks/401546_mask.png
401562,train,train/images/401562_sat.jpg,train/masks/401562_mask.png
401773,train,train/images/401773_sat.jpg,train/masks/401773_mask.png
402071,train,train/images/402071_sat.jpg,train/masks/402071_mask.png
402303,train,train/images/402303_sat.jpg,train/masks/402303_mask.png
402305,train,train/images/402305_sat.jpg,train/masks/402305_mask.png
402430,train,train/images/402430_sat.jpg,train/masks/402430_mask.png
402498,train,train/images/402498_sat.jpg,train/masks/402498_mask.png
40283,train,train/images/40283_sat.jpg,train/masks/40283_mask.png
403212,train,train/images/403212_sat.jpg,train/masks/403212_mask.png
403428,train,train/images/403428_sat.jpg,train/masks/403428_mask.png
403456,train,train/images/403456_sat.jpg,train/masks/403456_mask.png
403666,train,train/images/403666_sat.jpg,train/masks/403666_mask.png
403979,train,train/images/403979_sat.jpg,train/masks/403979_mask.png
404098,train,train/images/404098_sat.jpg,train/masks/404098_mask.png
404196,train,train/images/404196_sat.jpg,train/masks/404196_mask.png
404212,train,train/images/404212_sat.jpg,train/masks/404212_mask.png
404307,train,train/images/404307_sat.jpg,train/masks/404307_mask.png
404315,train,train/images/404315_sat.jpg,train/masks/404315_mask.png
40436,train,train/images/40436_sat.jpg,train/masks/40436_mask.png
404644,train,train/images/404644_sat.jpg,train/masks/404644_mask.png
404694,train,train/images/404694_sat.jpg,train/masks/404694_mask.png
404785,train,train/images/404785_sat.jpg,train/masks/404785_mask.png
404910,train,train/images/404910_sat.jpg,train/masks/404910_mask.png
404959,train,train/images/404959_sat.jpg,train/masks/404959_mask.png
405216,train,train/images/405216_sat.jpg,train/masks/405216_mask.png
405292,train,train/images/405292_sat.jpg,train/masks/405292_mask.png
405461,train,train/images/405461_sat.jpg,train/masks/405461_mask.png
40555,train,train/images/40555_sat.jpg,train/masks/40555_mask.png
405652,train,train/images/405652_sat.jpg,train/masks/405652_mask.png
405710,train,train/images/405710_sat.jpg,train/masks/405710_mask.png
405717,train,train/images/405717_sat.jpg,train/masks/405717_mask.png
405830,train,train/images/405830_sat.jpg,train/masks/405830_mask.png
405847,train,train/images/405847_sat.jpg,train/masks/405847_mask.png
405943,train,train/images/405943_sat.jpg,train/masks/405943_mask.png
406148,train,train/images/406148_sat.jpg,train/masks/406148_mask.png
40650,train,train/images/40650_sat.jpg,train/masks/40650_mask.png
406601,train,train/images/406601_sat.jpg,train/masks/406601_mask.png
406732,train,train/images/406732_sat.jpg,train/masks/406732_mask.png
406756,train,train/images/406756_sat.jpg,train/masks/406756_mask.png
406774,train,train/images/406774_sat.jpg,train/masks/406774_mask.png
40682,train,train/images/40682_sat.jpg,train/masks/40682_mask.png
406876,train,train/images/406876_sat.jpg,train/masks/406876_mask.png
40699,train,train/images/40699_sat.jpg,train/masks/40699_mask.png
407077,train,train/images/407077_sat.jpg,train/masks/407077_mask.png
407167,train,train/images/407167_sat.jpg,train/masks/407167_mask.png
407409,train,train/images/407409_sat.jpg,train/masks/407409_mask.png
40740,train,train/images/40740_sat.jpg,train/masks/40740_mask.png
407490,train,train/images/407490_sat.jpg,train/masks/407490_mask.png
407550,train,train/images/407550_sat.jpg,train/masks/407550_mask.png
407644,train,train/images/407644_sat.jpg,train/masks/407644_mask.png
407808,train,train/images/407808_sat.jpg,train/masks/407808_mask.png
407908,train,train/images/407908_sat.jpg,train/masks/407908_mask.png
407910,train,train/images/407910_sat.jpg,train/masks/407910_mask.png
407971,train,train/images/407971_sat.jpg,train/masks/407971_mask.png
408080,train,train/images/408080_sat.jpg,train/masks/408080_mask.png
408113,train,train/images/408113_sat.jpg,train/masks/408113_mask.png
40820,train,train/images/40820_sat.jpg,train/masks/40820_mask.png
408303,train,train/images/408303_sat.jpg,train/masks/408303_mask.png
408455,train,train/images/408455_sat.jpg,train/masks/408455_mask.png
408495,train,train/images/408495_sat.jpg,train/masks/408495_mask.png
408679,train,train/images/408679_sat.jpg,train/masks/408679_mask.png
408714,train,train/images/408714_sat.jpg,train/masks/408714_mask.png
408814,train,train/images/408814_sat.jpg,train/masks/408814_mask.png
40882,train,train/images/40882_sat.jpg,train/masks/40882_mask.png
408910,train,train/images/408910_sat.jpg,train/masks/408910_mask.png
409066,train,train/images/409066_sat.jpg,train/masks/409066_mask.png
409191,train,train/images/409191_sat.jpg,train/masks/409191_mask.png
409301,train,train/images/409301_sat.jpg,train/masks/409301_mask.png
409497,train,train/images/409497_sat.jpg,train/masks/409497_mask.png
409572,train,train/images/409572_sat.jpg,train/masks/409572_mask.png
409698,train,train/images/409698_sat.jpg,train/masks/409698_mask.png
409835,train,train/images/409835_sat.jpg,train/masks/409835_mask.png
41026,train,train/images/41026_sat.jpg,train/masks/41026_mask.png
410319,train,train/images/410319_sat.jpg,train/masks/410319_mask.png
410490,train,train/images/410490_sat.jpg,train/masks/410490_mask.png
410565,train,train/images/410565_sat.jpg,train/masks/410565_mask.png
410585,train,train/images/410585_sat.jpg,train/masks/410585_mask.png
410589,train,train/images/410589_sat.jpg,train/masks/410589_mask.png
411017,train,train/images/411017_sat.jpg,train/masks/411017_mask.png
411059,train,train/images/411059_sat.jpg,train/masks/411059_mask.png
411211,train,train/images/411211_sat.jpg,train/masks/411211_mask.png
411551,train,train/images/411551_sat.jpg,train/masks/411551_mask.png
411554,train,train/images/411554_sat.jpg,train/masks/411554_mask.png
411561,train,train/images/411561_sat.jpg,train/masks/411561_mask.png
411674,train,train/images/411674_sat.jpg,train/masks/411674_mask.png
41169,train,train/images/41169_sat.jpg,train/masks/41169_mask.png
411731,train,train/images/411731_sat.jpg,train/masks/411731_mask.png
412094,train,train/images/412094_sat.jpg,train/masks/412094_mask.png
412126,train,train/images/412126_sat.jpg,train/masks/412126_mask.png
412418,train,train/images/412418_sat.jpg,train/masks/412418_mask.png
412501,train,train/images/412501_sat.jpg,train/masks/412501_mask.png
412667,train,train/images/412667_sat.jpg,train/masks/412667_mask.png
412858,train,train/images/412858_sat.jpg,train/masks/412858_mask.png
412908,train,train/images/412908_sat.jpg,train/masks/412908_mask.png
413047,train,train/images/413047_sat.jpg,train/masks/413047_mask.png
413095,train,train/images/413095_sat.jpg,train/masks/413095_mask.png
4131,train,train/images/4131_sat.jpg,train/masks/4131_mask.png
413533,train,train/images/413533_sat.jpg,train/masks/413533_mask.png
41376,train,train/images/41376_sat.jpg,train/masks/41376_mask.png
413810,train,train/images/413810_sat.jpg,train/masks/413810_mask.png
41403,train,train/images/41403_sat.jpg,train/masks/41403_mask.png
414238,train,train/images/414238_sat.jpg,train/masks/414238_mask.png
414407,train,train/images/414407_sat.jpg,train/masks/414407_mask.png
414512,train,train/images/414512_sat.jpg,train/masks/414512_mask.png
41453,train,train/images/41453_sat.jpg,train/masks/41453_mask.png
414592,train,train/images/414592_sat.jpg,train/masks/414592_mask.png
41495,train,train/images/41495_sat.jpg,train/masks/41495_mask.png
